p,k,RMSE,MAE,MBE,R2
1.1999999999999995,38,2.729483266893283,1.940817269761264,-0.0968839191685242,0.8193999730971432
1.1999999999999995,39,2.7283759737730047,1.9414806074678763,-0.0985085892680711,0.8195464745294853
1.1999999999999995,40,2.738606557904762,1.945672307797037,-0.1048795251262839,0.8181906451024361
1.2999999999999998,2,3.176808672517812,2.1849071706058103,-0.2236370797389425,0.7553534714923508
1.2999999999999998,3,3.0353239572335053,2.085545349333778,-0.1420341761102071,0.7766597295511711
1.2999999999999998,4,2.792035078232992,2.0125105872486975,-0.1131695824456493,0.8110274694005176
1.2999999999999998,5,2.681075843114962,1.9463485345562717,-0.1975985569990938,0.825749056828948
1.2999999999999998,6,2.7250203601661895,1.937208972609849,-0.1445428759182406,0.8199900790333869
1.2999999999999998,7,2.72428818130343,1.9310430549783824,-0.1123768880383003,0.8200867988632367
1.2999999999999998,8,2.6733332554634406,1.9178533902502264,-0.1409694718986588,0.8267540303492034
